trialStress(1),trialStrain(1),FI_LT,r1Plus,d1Plus
   0.2587115987534782E+00,   0.8666195477239670E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2575538822666376E+00,   0.8679715282976394E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2564013495074437E+00,   0.8693235088713118E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2552539772309997E+00,   0.8706754894449840E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2541117422970564E+00,   0.8720274700186564E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2529746216695306E+00,   0.8733794505923287E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2518425924160336E+00,   0.8747314311660011E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2507156317073935E+00,   0.8760834117396735E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2495937168171988E+00,   0.8774353923133457E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2484768251213150E+00,   0.8787873728870181E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2473649340974332E+00,   0.8801393534606904E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2462580213246008E+00,   0.8814913340343628E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2451560644827571E+00,   0.8828433146080351E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2440590413522842E+00,   0.8841952951817074E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2429669298135439E+00,   0.8855472757553798E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2418797078464233E+00,   0.8868992563290520E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2407973535298854E+00,   0.8882512369027244E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2397198450415192E+00,   0.8896032174763968E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2386471606570883E+00,   0.8909551980500691E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2375792787500881E+00,   0.8923071786237415E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2365161777913004E+00,   0.8936591591974138E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2354578363483529E+00,   0.8950111397710861E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2344042330852773E+00,   0.8963631203447585E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2333553467620752E+00,   0.8977151009184307E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2323111562342809E+00,   0.8990670814921031E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2312716404525242E+00,   0.9004190620657755E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2302367784621054E+00,   0.9017710426394478E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2292065494025592E+00,   0.9031230232131202E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2281809325072338E+00,   0.9044750037867924E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2271599071028598E+00,   0.9058269843604648E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2261434526091276E+00,   0.9071789649341372E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2251315485382711E+00,   0.9085309455078094E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2241241744946399E+00,   0.9098829260814818E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2231213101742867E+00,   0.9112349066551541E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2221229353645496E+00,   0.9125868872288265E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2211290299436417E+00,   0.9139388678024989E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2201395738802329E+00,   0.9152908483761711E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2191545472330457E+00,   0.9166428289498435E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2181739301504444E+00,   0.9179948095235158E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2171977028700275E+00,   0.9193467900971881E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2162258457182299E+00,   0.9206987706708605E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2152583391099109E+00,   0.9220507512445328E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2142951635479581E+00,   0.9234027318182052E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2133362996228952E+00,   0.9247547123918774E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2123817280124721E+00,   0.9261066929655498E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2114314294812794E+00,   0.9274586735392222E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2104853848803533E+00,   0.9288106541128945E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2095435751467805E+00,   0.9301626346865668E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2086059813033136E+00,   0.9315146152602392E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2076725844579797E+00,   0.9328665958339115E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2067433658036962E+00,   0.9342185764075839E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2058183066178860E+00,   0.9355705569812561E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2048973882620962E+00,   0.9369225375549285E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2039805921816127E+00,   0.9382745181286009E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2030678999050906E+00,   0.9396264987022732E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2021592930441652E+00,   0.9409784792759456E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2012547532930858E+00,   0.9423304598496178E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2003542624283397E+00,   0.9436824404232902E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1994578023082758E+00,   0.9450344209969626E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1985653548727417E+00,   0.9463864015706348E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1976769021427063E+00,   0.9477383821443072E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1967924262199047E+00,   0.9490903627179795E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1959119092864593E+00,   0.9504423432916519E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1950353336045277E+00,   0.9517943238653243E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1941626815159336E+00,   0.9531463044389965E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1932939354418106E+00,   0.9544982850126689E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1924290778822420E+00,   0.9558502655863411E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1915680914159065E+00,   0.9572022461600135E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1907109586997149E+00,   0.9585542267336859E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1898576624684698E+00,   0.9599062073073582E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1890081855345012E+00,   0.9612581878810306E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1881625107873222E+00,   0.9626101684547028E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1873206211932820E+00,   0.9639621490283752E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1864824997952128E+00,   0.9653141296020476E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1856481297120891E+00,   0.9666661101757199E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1848174941386825E+00,   0.9680180907493922E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1839905763452152E+00,   0.9693700713230646E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1831673596770305E+00,   0.9707220518967369E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1823478275542381E+00,   0.9720740324704093E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1815319634713904E+00,   0.9734260130440815E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1807197509971364E+00,   0.9747779936177539E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1799111737738925E+00,   0.9761299741914263E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1791062155175094E+00,   0.9774819547650986E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1783048600169369E+00,   0.9788339353387709E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1775070911338976E+00,   0.9801859159124432E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1767128928025556E+00,   0.9815378964861156E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1759222490291942E+00,   0.9828898770597880E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1751351438918832E+00,   0.9842418576334602E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1743515615401602E+00,   0.9855938382071326E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1735714861947059E+00,   0.9869458187808049E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1727949021470279E+00,   0.9882977993544773E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1720217937591316E+00,   0.9896497799281496E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1712521454632117E+00,   0.9910017605018219E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1704859417613285E+00,   0.9923537410754943E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1697231672250963E+00,   0.9937057216491665E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1689638064953709E+00,   0.9950577022228389E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1682078442819349E+00,   0.9964096827965113E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1674552653631832E+00,   0.9977616633701836E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1667060545858220E+00,   0.9991136439438560E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1659601968645566E+00,   0.1000465624517528E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1652176771817810E+00,   0.1001817605091201E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1644784805872788E+00,   0.1003169585664873E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1637425921979158E+00,   0.1004521566238545E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1630099971973373E+00,   0.1005873546812218E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1622806808356704E+00,   0.1007225527385890E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1615546284292205E+00,   0.1008577507959562E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1608318253601740E+00,   0.1009929488533235E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1601122570763025E+00,   0.1011281469106907E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1593959090906666E+00,   0.1012633449680579E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1586827669813220E+00,   0.1013985430254252E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1579728163910238E+00,   0.1015337410827924E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1572660430269378E+00,   0.1016689391401596E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1565624326603523E+00,   0.1018041371975269E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1558619711263846E+00,   0.1019393352548941E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1551646443236923E+00,   0.1020745333122613E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1544704382141953E+00,   0.1022097313696286E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1537793388227799E+00,   0.1023449294269958E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1530913322370261E+00,   0.1024801274843630E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1524064046069147E+00,   0.1026153255417303E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1517245421445534E+00,   0.1027505235990975E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1510457311238949E+00,   0.1028857216564647E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1503699578804571E+00,   0.1030209197138320E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1496972088110490E+00,   0.1031561177711992E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1490274703734880E+00,   0.1032913158285664E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1483607290863337E+00,   0.1034265138859337E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1476969715286088E+00,   0.1035617119433009E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1470361843395264E+00,   0.1036969100006681E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1463783542182245E+00,   0.1038321080580354E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1457234679234908E+00,   0.1039673061154026E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1450715122734942E+00,   0.1041025041727698E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1444224741455214E+00,   0.1042377022301371E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1437763404757070E+00,   0.1043729002875043E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1431330982587689E+00,   0.1045080983448715E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1424927345477479E+00,   0.1046432964022388E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1418552364537423E+00,   0.1047784944596060E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1412205911456457E+00,   0.1049136925169732E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1405887858498896E+00,   0.1050488905743405E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1399598078501831E+00,   0.1051840886317077E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1393336444872547E+00,   0.1053192866890749E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1387102831585955E+00,   0.1054544847464422E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1380897113182050E+00,   0.1055896828038094E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1374719164763364E+00,   0.1057248808611766E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1368568861992427E+00,   0.1058600789185439E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1362446081089252E+00,   0.1059952769759111E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1356350698828828E+00,   0.1061304750332783E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1350282592538628E+00,   0.1062656730906456E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1344241640096105E+00,   0.1064008711480128E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1338227719926240E+00,   0.1065360692053800E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1332240710999052E+00,   0.1066712672627473E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1326280492827191E+00,   0.1068064653201145E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1320346945463441E+00,   0.1069416633774817E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1314439949498334E+00,   0.1070768614348490E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1308559386057719E+00,   0.1072120594922162E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1302705136800308E+00,   0.1073472575495834E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1296877083915378E+00,   0.1074824556069507E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1291075110120308E+00,   0.1076176536643179E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1285299098658188E+00,   0.1077528517216851E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1279548933295572E+00,   0.1078880497790524E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1273824498319946E+00,   0.1080232478364196E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1268125678537552E+00,   0.1081584458937868E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1262452359270971E+00,   0.1082936439511541E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1256804426356791E+00,   0.1084288420085213E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1251181766143343E+00,   0.1085640400658885E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1245584265488381E+00,   0.1086992381232558E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1240011811756777E+00,   0.1088344361806230E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1234464292818248E+00,   0.1089696342379902E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1228941597045091E+00,   0.1091048322953575E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1223443613309944E+00,   0.1092400303527247E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1217970230983505E+00,   0.1093752284100919E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1212521339932299E+00,   0.1095104264674592E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1207096830516435E+00,   0.1096456245248264E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1201696593587479E+00,   0.1097808225821936E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1196320520486070E+00,   0.1099160206395609E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1190968503039911E+00,   0.1100512186969281E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1185640433561444E+00,   0.1101864167542953E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1180336204845759E+00,   0.1103216148116626E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1175055710168336E+00,   0.1104568128690298E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1169798843283000E+00,   0.1105920109263970E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1164565498419644E+00,   0.1107272089837643E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1159355570282198E+00,   0.1108624070411315E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1154168954046444E+00,   0.1109976050984988E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1149005545357909E+00,   0.1111328031558660E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1143865240329744E+00,   0.1112680012132332E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1138747935540635E+00,   0.1114031992706005E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1133653528032702E+00,   0.1115383973279677E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1128581915309430E+00,   0.1116735953853349E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1123532995333603E+00,   0.1118087934427021E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1118506666525170E+00,   0.1119439915000694E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1113502827759336E+00,   0.1120791895574366E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1108521378364350E+00,   0.1122143876148038E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1103562218119576E+00,   0.1123495856721711E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1098625247253446E+00,   0.1124847837295383E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1093710366441414E+00,   0.1126199817869055E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1088817476803996E+00,   0.1127551798442728E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1083946479904715E+00,   0.1128903779016400E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1079097277748183E+00,   0.1130255759590073E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1074269772778047E+00,   0.1131607740163745E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1069463867875019E+00,   0.1132959720737417E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1064679466355015E+00,   0.1134311701311090E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1059916471967064E+00,   0.1135663681884762E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1055174788891440E+00,   0.1137015662458434E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1050454321737735E+00,   0.1138367643032106E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1045754975542892E+00,   0.1139719623605779E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1041076655769295E+00,   0.1141071604179451E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1036419268302864E+00,   0.1142423584753123E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1031782719451177E+00,   0.1143775565326796E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1027166915941528E+00,   0.1145127545900468E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1022571764919076E+00,   0.1146479526474141E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1017997173944972E+00,   0.1147831507047813E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1013443050994474E+00,   0.1149183487621485E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1008909304455076E+00,   0.1150535468195158E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.1004395843124709E+00,   0.1151887448768830E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.9999025762098249E-01,   0.1153239429342502E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.9954294133236546E-01,   0.1154591409916175E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
