trialStress(2),trialStrain(2),FI_MT,r2Plus,d2Plus
   0.1897408089790461E-02,   0.5469485510577215E-01,   0.7826034360073552E+02,   0.7826034360073552E+02,   0.9959206989455235E+00
   0.1890160406370110E-02,   0.5475882569653914E-01,   0.7844165508820558E+02,   0.7844165508820558E+02,   0.9959410185579624E+00
   0.1882937059170588E-02,   0.5482279628730612E-01,   0.7862317633951170E+02,   0.7862317633951170E+02,   0.9959612386729756E+00
   0.1875737975103784E-02,   0.5488676687807310E-01,   0.7880490735465393E+02,   0.7880490735465393E+02,   0.9959813597938824E+00
   0.1868563081317229E-02,   0.5495073746884009E-01,   0.7898684813363231E+02,   0.7898684813363231E+02,   0.9960013824211640E+00
   0.1861412305192996E-02,   0.5501470805960708E-01,   0.7916899867644679E+02,   0.7916899867644679E+02,   0.9960213070524827E+00
   0.1854285574346166E-02,   0.5507867865037406E-01,   0.7935135898309736E+02,   0.7935135898309736E+02,   0.9960411341827012E+00
   0.1847182816624137E-02,   0.5514264924114105E-01,   0.7953392905358403E+02,   0.7953392905358403E+02,   0.9960608643039004E+00
   0.1840103960104965E-02,   0.5520661983190803E-01,   0.7971670888790685E+02,   0.7971670888790685E+02,   0.9960804979053987E+00
   0.1833048933096337E-02,   0.5527059042267501E-01,   0.7989969848606577E+02,   0.7989969848606577E+02,   0.9961000354737702E+00
   0.1826017664134637E-02,   0.5533456101344200E-01,   0.8008289784806077E+02,   0.8008289784806077E+02,   0.9961194774928629E+00
   0.1819010081983425E-02,   0.5539853160420899E-01,   0.8026630697389191E+02,   0.8026630697389191E+02,   0.9961388244438167E+00
   0.1812026115632445E-02,   0.5546250219497597E-01,   0.8044992586355914E+02,   0.8044992586355914E+02,   0.9961580768050819E+00
   0.1805065694296457E-02,   0.5552647278574296E-01,   0.8063375451706251E+02,   0.8063375451706251E+02,   0.9961772350524366E+00
   0.1798128747414229E-02,   0.5559044337650994E-01,   0.8081779293440192E+02,   0.8081779293440192E+02,   0.9961962996590041E+00
   0.1791215204647150E-02,   0.5565441396727693E-01,   0.8100204111557751E+02,   0.8100204111557751E+02,   0.9962152710952714E+00
   0.1784324995878376E-02,   0.5571838455804391E-01,   0.8118649906058920E+02,   0.8118649906058920E+02,   0.9962341498291056E+00
   0.1777458051211484E-02,   0.5578235514881089E-01,   0.8137116676943701E+02,   0.8137116676943701E+02,   0.9962529363257721E+00
   0.1770614300969660E-02,   0.5584632573957788E-01,   0.8155604424212090E+02,   0.8155604424212090E+02,   0.9962716310479506E+00
   0.1763793675694299E-02,   0.5591029633034487E-01,   0.8174113147864092E+02,   0.8174113147864092E+02,   0.9962902344557534E+00
   0.1756996106144083E-02,   0.5597426692111185E-01,   0.8192642847899702E+02,   0.8192642847899702E+02,   0.9963087470067414E+00
   0.1750221523293889E-02,   0.5603823751187884E-01,   0.8211193524318928E+02,   0.8211193524318928E+02,   0.9963271691559413E+00
   0.1743469858333758E-02,   0.5610220810264582E-01,   0.8229765177121763E+02,   0.8229765177121763E+02,   0.9963455013558618E+00
   0.1736741042667756E-02,   0.5616617869341280E-01,   0.8248357806308204E+02,   0.8248357806308204E+02,   0.9963637440565102E+00
   0.1730035007912935E-02,   0.5623014928417979E-01,   0.8266971411878262E+02,   0.8266971411878262E+02,   0.9963818977054092E+00
   0.1723351685898404E-02,   0.5629411987494678E-01,   0.8285605993831931E+02,   0.8285605993831931E+02,   0.9963999627476124E+00
   0.1716691008664082E-02,   0.5635809046571376E-01,   0.8304261552169210E+02,   0.8304261552169210E+02,   0.9964179396257212E+00
   0.1710052908459936E-02,   0.5642206105648075E-01,   0.8322938086890098E+02,   0.8322938086890098E+02,   0.9964358287798999E+00
   0.1703437317744723E-02,   0.5648603164724773E-01,   0.8341635597994599E+02,   0.8341635597994599E+02,   0.9964536306478922E+00
   0.1696844169185133E-02,   0.5655000223801471E-01,   0.8360354085482709E+02,   0.8360354085482709E+02,   0.9964713456650366E+00
   0.1690273395654753E-02,   0.5661397282878170E-01,   0.8379093549354432E+02,   0.8379093549354432E+02,   0.9964889742642822E+00
   0.1683724930232937E-02,   0.5667794341954869E-01,   0.8397853989609764E+02,   0.8397853989609764E+02,   0.9965065168762042E+00
   0.1677198706204162E-02,   0.5674191401031567E-01,   0.8416635406248707E+02,   0.8416635406248707E+02,   0.9965239739290187E+00
   0.1670694657056577E-02,   0.5680588460108266E-01,   0.8435437799271264E+02,   0.8435437799271264E+02,   0.9965413458485990E+00
   0.1664212716481367E-02,   0.5686985519184964E-01,   0.8454261168677432E+02,   0.8454261168677432E+02,   0.9965586330584898E+00
   0.1657752818371851E-02,   0.5693382578261662E-01,   0.8473105514467204E+02,   0.8473105514467204E+02,   0.9965758359799223E+00
   0.1651314896822103E-02,   0.5699779637338361E-01,   0.8491970836640594E+02,   0.8491970836640594E+02,   0.9965929550318298E+00
   0.1644898886126488E-02,   0.5706176696415059E-01,   0.8510857135197595E+02,   0.8510857135197595E+02,   0.9966099906308615E+00
   0.1638504720778460E-02,   0.5712573755491758E-01,   0.8529764410138208E+02,   0.8529764410138208E+02,   0.9966269431913980E+00
   0.1632132335469569E-02,   0.5718970814568457E-01,   0.8548692661462427E+02,   0.8548692661462427E+02,   0.9966438131255654E+00
   0.1625781665088703E-02,   0.5725367873645155E-01,   0.8567641889170258E+02,   0.8567641889170258E+02,   0.9966606008432498E+00
   0.1619452644721166E-02,   0.5731764932721854E-01,   0.8586612093261704E+02,   0.8586612093261704E+02,   0.9966773067521116E+00
   0.1613145209647609E-02,   0.5738161991798552E-01,   0.8605603273736759E+02,   0.8605603273736759E+02,   0.9966939312576000E+00
   0.1606859295343231E-02,   0.5744559050875250E-01,   0.8624615430595419E+02,   0.8624615430595419E+02,   0.9967104747629666E+00
   0.1600594837476838E-02,   0.5750956109951949E-01,   0.8643648563837698E+02,   0.8643648563837698E+02,   0.9967269376692800E+00
   0.1594351771910058E-02,   0.5757353169028648E-01,   0.8662702673463586E+02,   0.8662702673463586E+02,   0.9967433203754391E+00
   0.1588130034696257E-02,   0.5763750228105346E-01,   0.8681777759473087E+02,   0.8681777759473087E+02,   0.9967596232781875E+00
   0.1581929562079883E-02,   0.5770147287182045E-01,   0.8700873821866195E+02,   0.8700873821866195E+02,   0.9967758467721264E+00
   0.1575750290495398E-02,   0.5776544346258743E-01,   0.8719990860642916E+02,   0.8719990860642916E+02,   0.9967919912497291E+00
   0.1569592156566539E-02,   0.5782941405335441E-01,   0.8739128875803246E+02,   0.8739128875803246E+02,   0.9968080571013537E+00
   0.1563455097105375E-02,   0.5789338464412140E-01,   0.8758287867347191E+02,   0.8758287867347191E+02,   0.9968240447152570E+00
   0.1557339049111484E-02,   0.5795735523488838E-01,   0.8777467835274739E+02,   0.8777467835274739E+02,   0.9968399544776075E+00
   0.1551243949771200E-02,   0.5802132582565537E-01,   0.8796668779585906E+02,   0.8796668779585906E+02,   0.9968557867724986E+00
   0.1545169736456644E-02,   0.5808529641642236E-01,   0.8815890700280683E+02,   0.8815890700280683E+02,   0.9968715419819617E+00
   0.1539116346724887E-02,   0.5814926700718934E-01,   0.8835133597359071E+02,   0.8835133597359071E+02,   0.9968872204859792E+00
   0.1533083718317228E-02,   0.5821323759795632E-01,   0.8854397470821067E+02,   0.8854397470821067E+02,   0.9969028226624974E+00
   0.1527071789158328E-02,   0.5827720818872331E-01,   0.8873682320666677E+02,   0.8873682320666677E+02,   0.9969183488874391E+00
   0.1521080497355294E-02,   0.5834117877949029E-01,   0.8892988146895895E+02,   0.8892988146895895E+02,   0.9969337995347167E+00
   0.1515109781197059E-02,   0.5840514937025728E-01,   0.8912314949508728E+02,   0.8912314949508728E+02,   0.9969491749762442E+00
   0.1509159579153442E-02,   0.5846911996102427E-01,   0.8931662728505167E+02,   0.8931662728505167E+02,   0.9969644755819502E+00
   0.1503229829874336E-02,   0.5853309055179125E-01,   0.8951031483885218E+02,   0.8951031483885218E+02,   0.9969797017197901E+00
   0.1497320472189073E-02,   0.5859706114255823E-01,   0.8970421215648884E+02,   0.8970421215648884E+02,   0.9969948537557582E+00
   0.1491431445105422E-02,   0.5866103173332522E-01,   0.8989831923796160E+02,   0.8989831923796160E+02,   0.9970099320539005E+00
   0.1485562687808982E-02,   0.5872500232409220E-01,   0.9009263608327041E+02,   0.9009263608327041E+02,   0.9970249369763262E+00
   0.1479714139662383E-02,   0.5878897291485919E-01,   0.9028716269241539E+02,   0.9028716269241539E+02,   0.9970398688832199E+00
   0.1473885740204377E-02,   0.5885294350562618E-01,   0.9048189906539648E+02,   0.9048189906539648E+02,   0.9970547281328540E+00
   0.1468077429149238E-02,   0.5891691409639316E-01,   0.9067684520221368E+02,   0.9067684520221368E+02,   0.9970695150815999E+00
   0.1462289146386056E-02,   0.5898088468716015E-01,   0.9087200110286700E+02,   0.9087200110286700E+02,   0.9970842300839400E+00
   0.1456520831977779E-02,   0.5904485527792713E-01,   0.9106736676735639E+02,   0.9106736676735639E+02,   0.9970988734924795E+00
   0.1450772426160486E-02,   0.5910882586869411E-01,   0.9126294219568189E+02,   0.9126294219568189E+02,   0.9971134456579582E+00
   0.1445043869342862E-02,   0.5917279645946110E-01,   0.9145872738784354E+02,   0.9145872738784354E+02,   0.9971279469292615E+00
   0.1439335102105336E-02,   0.5923676705022808E-01,   0.9165472234384121E+02,   0.9165472234384121E+02,   0.9971423776534321E+00
   0.1433646065199310E-02,   0.5930073764099507E-01,   0.9185092706367509E+02,   0.9185092706367509E+02,   0.9971567381756811E+00
   0.1427976699546455E-02,   0.5936470823176206E-01,   0.9204734154734506E+02,   0.9204734154734506E+02,   0.9971710288393998E+00
   0.1422326946238140E-02,   0.5942867882252904E-01,   0.9224396579485115E+02,   0.9224396579485115E+02,   0.9971852499861702E+00
   0.1416696746534381E-02,   0.5949264941329602E-01,   0.9244079980619334E+02,   0.9244079980619334E+02,   0.9971994019557768E+00
   0.1411086041863472E-02,   0.5955662000406301E-01,   0.9263784358137161E+02,   0.9263784358137161E+02,   0.9972134850862171E+00
   0.1405494773821261E-02,   0.5962059059482999E-01,   0.9283509712038600E+02,   0.9283509712038600E+02,   0.9972274997137123E+00
   0.1399922884170203E-02,   0.5968456118559698E-01,   0.9303256042323652E+02,   0.9303256042323652E+02,   0.9972414461727188E+00
   0.1394370314838841E-02,   0.5974853177636397E-01,   0.9323023348992315E+02,   0.9323023348992315E+02,   0.9972553247959388E+00
   0.1388837007921191E-02,   0.5981250236713095E-01,   0.9342811632044582E+02,   0.9342811632044582E+02,   0.9972691359143305E+00
   0.1383322905675814E-02,   0.5987647295789793E-01,   0.9362620891480469E+02,   0.9362620891480469E+02,   0.9972828798571195E+00
   0.1377827950525410E-02,   0.5994044354866492E-01,   0.9382451127299966E+02,   0.9382451127299966E+02,   0.9972965569518085E+00
   0.1372352085055991E-02,   0.6000441413943190E-01,   0.9402302339503073E+02,   0.9402302339503073E+02,   0.9973101675241884E+00
   0.1366895252016244E-02,   0.6006838473019889E-01,   0.9422174528089788E+02,   0.9422174528089788E+02,   0.9973237118983485E+00
   0.1361457394316915E-02,   0.6013235532096588E-01,   0.9442067693060118E+02,   0.9442067693060118E+02,   0.9973371903966863E+00
   0.1356038455030044E-02,   0.6019632591173286E-01,   0.9461981834414055E+02,   0.9461981834414055E+02,   0.9973506033399189E+00
   0.1350638377388462E-02,   0.6026029650249985E-01,   0.9481916952151607E+02,   0.9481916952151607E+02,   0.9973639510470917E+00
   0.1345257104785067E-02,   0.6032426709326683E-01,   0.9501873046272762E+02,   0.9501873046272762E+02,   0.9973772338355897E+00
   0.1339894580772031E-02,   0.6038823768403381E-01,   0.9521850116777536E+02,   0.9521850116777536E+02,   0.9973904520211471E+00
   0.1334550749060523E-02,   0.6045220827480080E-01,   0.9541848163665921E+02,   0.9541848163665921E+02,   0.9974036059178566E+00
   0.1329225553519731E-02,   0.6051617886556778E-01,   0.9561867186937917E+02,   0.9561867186937917E+02,   0.9974166958381804E+00
   0.1323918938176360E-02,   0.6058014945633477E-01,   0.9581907186593517E+02,   0.9581907186593517E+02,   0.9974297220929592E+00
   0.1318630847214100E-02,   0.6064412004710176E-01,   0.9601968162632734E+02,   0.9601968162632734E+02,   0.9974426849914222E+00
   0.1313361224972830E-02,   0.6070809063786874E-01,   0.9622050115055563E+02,   0.9622050115055563E+02,   0.9974555848411967E+00
   0.1308110015948197E-02,   0.6077206122863572E-01,   0.9642153043862002E+02,   0.9642153043862002E+02,   0.9974684219483175E+00
   0.1302877164790756E-02,   0.6083603181940271E-01,   0.9662276949052050E+02,   0.9662276949052050E+02,   0.9974811966172371E+00
   0.1297662616305660E-02,   0.6090000241016969E-01,   0.9682421830625708E+02,   0.9682421830625708E+02,   0.9974939091508341E+00
   0.1292466315451802E-02,   0.6096397300093668E-01,   0.9702587688582982E+02,   0.9702587688582982E+02,   0.9975065598504236E+00
   0.1287288207341373E-02,   0.6102794359170367E-01,   0.9722774522923865E+02,   0.9722774522923865E+02,   0.9975191490157657E+00
   0.1282128237239182E-02,   0.6109191418247065E-01,   0.9742982333648354E+02,   0.9742982333648354E+02,   0.9975316769450753E+00
   0.1276986350562162E-02,   0.6115588477323763E-01,   0.9763211120756459E+02,   0.9763211120756459E+02,   0.9975441439350310E+00
   0.1271862492878614E-02,   0.6121985536400462E-01,   0.9783460884248176E+02,   0.9783460884248176E+02,   0.9975565502807845E+00
   0.1266756609907891E-02,   0.6128382595477160E-01,   0.9803731624123503E+02,   0.9803731624123503E+02,   0.9975688962759691E+00
   0.1261668647519530E-02,   0.6134779654553859E-01,   0.9824023340382439E+02,   0.9824023340382439E+02,   0.9975811822127094E+00
   0.1256598551732875E-02,   0.6141176713630557E-01,   0.9844336033024986E+02,   0.9844336033024986E+02,   0.9975934083816297E+00
   0.1251546268716553E-02,   0.6147573772707256E-01,   0.9864669702051147E+02,   0.9864669702051147E+02,   0.9976055750718628E+00
   0.1246511744787577E-02,   0.6153970831783954E-01,   0.9885024347460919E+02,   0.9885024347460919E+02,   0.9976176825710594E+00
   0.1241494926411233E-02,   0.6160367890860653E-01,   0.9905399969254294E+02,   0.9905399969254294E+02,   0.9976297311653963E+00
   0.1236495760200179E-02,   0.6166764949937351E-01,   0.9925796567431289E+02,   0.9925796567431289E+02,   0.9976417211395853E+00
   0.1231514192914103E-02,   0.6173162009014050E-01,   0.9946214141991894E+02,   0.9946214141991894E+02,   0.9976536527768814E+00
   0.1226550171459059E-02,   0.6179559068090748E-01,   0.9966652692936110E+02,   0.9966652692936110E+02,   0.9976655263590922E+00
   0.1221603642886893E-02,   0.6185956127167447E-01,   0.9987112220263937E+02,   0.9987112220263937E+02,   0.9976773421665857E+00
   0.1216674554394871E-02,   0.6192353186244146E-01,   0.1000759272397537E+03,   0.1000759272397537E+03,   0.9976891004782986E+00
   0.1211762853324998E-02,   0.6198750245320844E-01,   0.1002809420407042E+03,   0.1002809420407042E+03,   0.9977008015717455E+00
   0.1206868487163468E-02,   0.6205147304397542E-01,   0.1004861666054908E+03,   0.1004861666054908E+03,   0.9977124457230263E+00
   0.1201991403540284E-02,   0.6211544363474241E-01,   0.1006916009341135E+03,   0.1006916009341135E+03,   0.9977240332068351E+00
   0.1197131550228596E-02,   0.6217941422550939E-01,   0.1008972450265722E+03,   0.1008972450265722E+03,   0.9977355642964680E+00
   0.1192288875144148E-02,   0.6224338481627638E-01,   0.1011030988828672E+03,   0.1011030988828672E+03,   0.9977470392638317E+00
   0.1187463326344974E-02,   0.6230735540704337E-01,   0.1013091625029982E+03,   0.1013091625029982E+03,   0.9977584583794508E+00
   0.1182654852030618E-02,   0.6237132599781035E-01,   0.1015154358869653E+03,   0.1015154358869653E+03,   0.9977698219124767E+00
   0.1177863400541778E-02,   0.6243529658857733E-01,   0.1017219190347685E+03,   0.1017219190347685E+03,   0.9977811301306950E+00
   0.1173088920359766E-02,   0.6249926717934432E-01,   0.1019286119464079E+03,   0.1019286119464079E+03,   0.9977923833005339E+00
   0.1168331360106104E-02,   0.6256323777011130E-01,   0.1021355146218834E+03,   0.1021355146218834E+03,   0.9978035816870712E+00
   0.1163590668541750E-02,   0.6262720836087829E-01,   0.1023426270611950E+03,   0.1023426270611950E+03,   0.9978147255540432E+00
   0.1158866794566886E-02,   0.6269117895164528E-01,   0.1025499492643427E+03,   0.1025499492643427E+03,   0.9978258151638516E+00
   0.1154159687220267E-02,   0.6275514954241226E-01,   0.1027574812313265E+03,   0.1027574812313265E+03,   0.9978368507775718E+00
   0.1149469295678843E-02,   0.6281912013317924E-01,   0.1029652229621463E+03,   0.1029652229621463E+03,   0.9978478326549599E+00
   0.1144795569257116E-02,   0.6288309072394623E-01,   0.1031731744568024E+03,   0.1031731744568024E+03,   0.9978587610544610E+00
   0.1140138457406711E-02,   0.6294706131471321E-01,   0.1033813357152945E+03,   0.1033813357152945E+03,   0.9978696362332165E+00
   0.1135497909716101E-02,   0.6301103190548020E-01,   0.1035897067376227E+03,   0.1035897067376227E+03,   0.9978804584470709E+00
   0.1130873875909836E-02,   0.6307500249624719E-01,   0.1037982875237871E+03,   0.1037982875237871E+03,   0.9978912279505803E+00
   0.1126266305848153E-02,   0.6313897308701417E-01,   0.1040070780737876E+03,   0.1040070780737876E+03,   0.9979019449970193E+00
   0.1121675149526637E-02,   0.6320294367778115E-01,   0.1042160783876241E+03,   0.1042160783876241E+03,   0.9979126098383884E+00
   0.1117100357075606E-02,   0.6326691426854814E-01,   0.1044252884652967E+03,   0.1044252884652967E+03,   0.9979232227254209E+00
   0.1112541878759720E-02,   0.6333088485931512E-01,   0.1046347083068055E+03,   0.1046347083068055E+03,   0.9979337839075908E+00
   0.1107999664977444E-02,   0.6339485545008211E-01,   0.1048443379121505E+03,   0.1048443379121505E+03,   0.9979442936331197E+00
   0.1103473666260786E-02,   0.6345882604084910E-01,   0.1050541772813315E+03,   0.1050541772813315E+03,   0.9979547521489834E+00
   0.1098963833274532E-02,   0.6352279663161607E-01,   0.1052642264143486E+03,   0.1052642264143486E+03,   0.9979651597009203E+00
   0.1094470116816125E-02,   0.6358676722238306E-01,   0.1054744853112018E+03,   0.1054744853112018E+03,   0.9979755165334367E+00
   0.1089992467814847E-02,   0.6365073781315005E-01,   0.1056849539718911E+03,   0.1056849539718911E+03,   0.9979858228898157E+00
   0.1085530837331773E-02,   0.6371470840391703E-01,   0.1058956323964166E+03,   0.1058956323964166E+03,   0.9979960790121225E+00
   0.1081085176559093E-02,   0.6377867899468402E-01,   0.1061065205847781E+03,   0.1061065205847781E+03,   0.9980062851412120E+00
   0.1076655436819598E-02,   0.6384264958545101E-01,   0.1063176185369758E+03,   0.1063176185369758E+03,   0.9980164415167361E+00
   0.1072241569566555E-02,   0.6390662017621798E-01,   0.1065289262530096E+03,   0.1065289262530096E+03,   0.9980265483771493E+00
